board_state	best_move	score_evaluation	mate_evaluation	candidate_moves
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2)]	(6, 9)	None	+M23	{'(6, 9)': {'count': 8, 'move': (6, 9), 'evaluations': ['+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2)]	(1, 8)	None	-M22	{'(1, 8)': {'count': 8, 'move': (1, 8), 'evaluations': ['-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2)]	(4, 11)	None	+M21	{'(4, 11)': {'count': 8, 'move': (4, 11), 'evaluations': ['+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2)]	(3, 12)	None	-M20	{'(3, 12)': {'count': 8, 'move': (3, 12), 'evaluations': ['-M20', '-M20', '-M20', '-M20', '-M20', '-M20', '-M20', '-M20']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2)]	(5, 11)	None	+M19	{'(5, 11)': {'count': 8, 'move': (5, 11), 'evaluations': ['+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2)]	(2, 7)	None	-M18	{'(2, 7)': {'count': 8, 'move': (2, 7), 'evaluations': ['-M18', '-M18', '-M18', '-M18', '-M18', '-M18', '-M18', '-M18']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2)]	(4, 5)	None	+M17	{'(4, 5)': {'count': 8, 'move': (4, 5), 'evaluations': ['+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2)]	(3, 11)	None	-M16	{'(3, 11)': {'count': 8, 'move': (3, 11), 'evaluations': ['-M16', '-M16', '-M16', '-M16', '-M16', '-M16', '-M16', '-M16']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2)]	(6, 11)	None	+M15	{'(6, 11)': {'count': 8, 'move': (6, 11), 'evaluations': ['+M15', '+M15', '+M15', '+M15', '+M15', '+M15', '+M15', '+M15']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2)]	(5, 9)	None	-M14	{'(5, 9)': {'count': 8, 'move': (5, 9), 'evaluations': ['-M14', '-M14', '-M14', '-M14', '-M14', '-M14', '-M14', '-M14']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2)]	(7, 12)	None	+M13	{'(7, 12)': {'count': 8, 'move': (7, 12), 'evaluations': ['+M13', '+M13', '+M13', '+M13', '+M13', '+M13', '+M13', '+M13']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2)]	(4, 9)	None	-M12	{'(4, 9)': {'count': 8, 'move': (4, 9), 'evaluations': ['-M12', '-M12', '-M12', '-M12', '-M12', '-M12', '-M12', '-M12']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2)]	(8, 11)	None	+M11	{'(8, 11)': {'count': 8, 'move': (8, 11), 'evaluations': ['+M11', '+M11', '+M11', '+M11', '+M11', '+M11', '+M11', '+M11']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2), (4, 9, 1), (8, 11, 2)]	(7, 11)	None	-M10	{'(7, 11)': {'count': 8, 'move': (7, 11), 'evaluations': ['-M10', '-M10', '-M10', '-M10', '-M10', '-M10', '-M10', '-M10']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2), (8, 11, 1), (7, 11, 2)]	(8, 12)	None	+M9	{'(8, 12)': {'count': 8, 'move': (8, 12), 'evaluations': ['+M9', '+M9', '+M9', '+M9', '+M9', '+M9', '+M9', '+M9']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2), (4, 9, 1), (8, 11, 2), (7, 11, 1), (8, 12, 2)]	(2, 12)	None	-M8	{'(2, 12)': {'count': 8, 'move': (2, 12), 'evaluations': ['-M8', '-M8', '-M8', '-M8', '-M8', '-M8', '-M8', '-M8']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2), (8, 11, 1), (7, 11, 2), (8, 12, 1), (2, 12, 2)]	(4, 10)	None	+M7	{'(4, 10)': {'count': 8, 'move': (4, 10), 'evaluations': ['+M7', '+M7', '+M7', '+M7', '+M7', '+M7', '+M7', '+M7']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2), (4, 9, 1), (8, 11, 2), (7, 11, 1), (8, 12, 2), (2, 12, 1), (4, 10, 2)]	(8, 13)	None	-M6	{'(8, 13)': {'count': 8, 'move': (8, 13), 'evaluations': ['-M6', '-M6', '-M6', '-M6', '-M6', '-M6', '-M6', '-M6']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2), (8, 11, 1), (7, 11, 2), (8, 12, 1), (2, 12, 2), (4, 10, 1), (8, 13, 2)]	(9, 12)	None	+M5	{'(9, 12)': {'count': 8, 'move': (9, 12), 'evaluations': ['+M5', '+M5', '+M5', '+M5', '+M5', '+M5', '+M5', '+M5']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2), (4, 9, 1), (8, 11, 2), (7, 11, 1), (8, 12, 2), (2, 12, 1), (4, 10, 2), (8, 13, 1), (9, 12, 2)]	(7, 10)	None	-M4	{'(7, 10)': {'count': 8, 'move': (7, 10), 'evaluations': ['-M4', '-M4', '-M4', '-M4', '-M4', '-M4', '-M4', '-M4']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2), (8, 11, 1), (7, 11, 2), (8, 12, 1), (2, 12, 2), (4, 10, 1), (8, 13, 2), (9, 12, 1), (7, 10, 2)]	(10, 12)	None	+M3	{'(10, 12)': {'count': 8, 'move': (10, 12), 'evaluations': ['+M3', '+M3', '+M3', '+M3', '+M3', '+M3', '+M3', '+M3']}}
[(7, 7, 2), (6, 6, 1), (5, 8, 2), (8, 7, 1), (5, 6, 2), (5, 7, 1), (4, 8, 2), (6, 8, 1), (4, 6, 2), (4, 7, 1), (3, 7, 2), (6, 7, 1), (6, 5, 2), (5, 5, 1), (3, 8, 2), (3, 6, 1), (5, 10, 2), (6, 10, 1), (6, 9, 2), (1, 8, 1), (4, 11, 2), (3, 12, 1), (5, 11, 2), (2, 7, 1), (4, 5, 2), (3, 11, 1), (6, 11, 2), (5, 9, 1), (7, 12, 2), (4, 9, 1), (8, 11, 2), (7, 11, 1), (8, 12, 2), (2, 12, 1), (4, 10, 2), (8, 13, 1), (9, 12, 2), (7, 10, 1), (10, 12, 2)]	(6, 12)	None	-M2	{'(6, 12)': {'count': 8, 'move': (6, 12), 'evaluations': ['-M2', '-M2', '-M2', '-M2', '-M2', '-M2', '-M2', '-M2']}}
[(7, 7, 1), (6, 6, 2), (5, 8, 1), (8, 7, 2), (5, 6, 1), (5, 7, 2), (4, 8, 1), (6, 8, 2), (4, 6, 1), (4, 7, 2), (3, 7, 1), (6, 7, 2), (6, 5, 1), (5, 5, 2), (3, 8, 1), (3, 6, 2), (5, 10, 1), (6, 10, 2), (6, 9, 1), (1, 8, 2), (4, 11, 1), (3, 12, 2), (5, 11, 1), (2, 7, 2), (4, 5, 1), (3, 11, 2), (6, 11, 1), (5, 9, 2), (7, 12, 1), (4, 9, 2), (8, 11, 1), (7, 11, 2), (8, 12, 1), (2, 12, 2), (4, 10, 1), (8, 13, 2), (9, 12, 1), (7, 10, 2), (10, 12, 1), (6, 12, 2)]	(11, 12)	None	+M1	{'(11, 12)': {'count': 8, 'move': (11, 12), 'evaluations': ['+M1', '+M1', '+M1', '+M1', '+M1', '+M1', '+M1', '+M1']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2)]	(7, 5)	-619.5	-M29	{'(12, 2)': {'count': 4, 'move': (12, 2), 'evaluations': ['-660', '-579', '-M32', '-M28']}, '(7, 5)': {'count': 4, 'move': (7, 5), 'evaluations': ['-M28', '-M28', '-M28', '-M28']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2)]	(7, 3)	337.0	None	{'(7, 3)': {'count': 8, 'move': (7, 3), 'evaluations': ['337', '337', '337', '337', '337', '337', '337', '337']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2), (7, 5, 1), (7, 3, 2)]	(12, 2)	None	-M26	{'(12, 2)': {'count': 8, 'move': (12, 2), 'evaluations': ['-M26', '-M26', '-M26', '-M26', '-M26', '-M26', '-M26', '-M26']}}
[(7, 7, 1), (6, 7, 2), (7, 5, 1), (8, 6, 2), (8, 4, 1), (6, 6, 2), (6, 5, 1), (7, 4, 2), (9, 6, 1), (7, 8, 2), (8, 9, 1), (5, 6, 2), (5, 4, 1), (7, 6, 2), (4, 6, 1), (5, 8, 2), (4, 9, 1), (3, 6, 2), (4, 5, 1), (5, 5, 2), (9, 4, 1), (4, 8, 2), (6, 8, 1), (3, 5, 2), (3, 7, 1), (6, 9, 2)]	(4, 7)	462.5	None	{'(4, 7)': {'count': 8, 'move': (4, 7), 'evaluations': ['438', '440', '496', '463', '463', '429', '451', '520']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2), (7, 3, 1), (12, 2, 2)]	(9, 9)	None	+M25	{'(9, 9)': {'count': 8, 'move': (9, 9), 'evaluations': ['+M25', '+M25', '+M25', '+M25', '+M25', '+M25', '+M25', '+M25']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2), (7, 5, 1), (7, 3, 2), (12, 2, 1), (9, 9, 2)]	(8, 8)	None	-M24	{'(8, 8)': {'count': 8, 'move': (8, 8), 'evaluations': ['-M24', '-M24', '-M24', '-M24', '-M24', '-M24', '-M24', '-M24']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2), (7, 3, 1), (12, 2, 2), (9, 9, 1), (8, 8, 2)]	(8, 10)	None	+M23	{'(8, 10)': {'count': 8, 'move': (8, 10), 'evaluations': ['+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23', '+M23']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2), (7, 5, 1), (7, 3, 2), (12, 2, 1), (9, 9, 2), (8, 8, 1), (8, 10, 2)]	(11, 7)	None	-M22	{'(11, 7)': {'count': 8, 'move': (11, 7), 'evaluations': ['-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22', '-M22']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2), (7, 3, 1), (12, 2, 2), (9, 9, 1), (8, 8, 2), (8, 10, 1), (11, 7, 2)]	(9, 1)	None	+M21	{'(9, 1)': {'count': 8, 'move': (9, 1), 'evaluations': ['+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21', '+M21']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2), (7, 5, 1), (7, 3, 2), (12, 2, 1), (9, 9, 2), (8, 8, 1), (8, 10, 2), (11, 7, 1), (9, 1, 2)]	(8, 0)	-286.0	None	{'(8, 0)': {'count': 8, 'move': (8, 0), 'evaluations': ['-286', '-286', '-286', '-286', '-286', '-286', '-286', '-286']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2), (7, 3, 1), (12, 2, 2), (9, 9, 1), (8, 8, 2), (8, 10, 1), (11, 7, 2), (9, 1, 1), (8, 0, 2)]	(7, 11)	None	+M19	{'(7, 11)': {'count': 8, 'move': (7, 11), 'evaluations': ['+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19', '+M19']}}
[(7, 7, 2), (6, 7, 1), (5, 6, 2), (7, 6, 1), (8, 5, 2), (6, 5, 1), (6, 4, 2), (5, 5, 1), (8, 7, 2), (8, 6, 1), (10, 5, 2), (9, 6, 1), (10, 6, 2), (3, 5, 1), (4, 5, 2), (11, 5, 1), (8, 4, 2), (9, 5, 1), (9, 3, 2), (10, 4, 1), (11, 3, 2), (8, 3, 1), (10, 2, 2), (11, 1, 1), (5, 4, 2), (7, 4, 1), (9, 2, 2), (7, 2, 1), (10, 8, 2), (10, 9, 1), (12, 4, 2), (13, 5, 1), (12, 5, 2), (7, 5, 1), (7, 3, 2), (12, 2, 1), (9, 9, 2), (8, 8, 1), (8, 10, 2), (11, 7, 1), (9, 1, 2), (8, 0, 1), (7, 11, 2)]	(6, 12)	-98.0	None	{'(6, 12)': {'count': 8, 'move': (6, 12), 'evaluations': ['-98', '-98', '-98', '-98', '-98', '-98', '-98', '-98']}}
[(7, 7, 1), (6, 7, 2), (5, 6, 1), (7, 6, 2), (8, 5, 1), (6, 5, 2), (6, 4, 1), (5, 5, 2), (8, 7, 1), (8, 6, 2), (10, 5, 1), (9, 6, 2), (10, 6, 1), (3, 5, 2), (4, 5, 1), (11, 5, 2), (8, 4, 1), (9, 5, 2), (9, 3, 1), (10, 4, 2), (11, 3, 1), (8, 3, 2), (10, 2, 1), (11, 1, 2), (5, 4, 1), (7, 4, 2), (9, 2, 1), (7, 2, 2), (10, 8, 1), (10, 9, 2), (12, 4, 1), (13, 5, 2), (12, 5, 1), (7, 5, 2), (7, 3, 1), (12, 2, 2), (9, 9, 1), (8, 8, 2), (8, 10, 1), (11, 7, 2), (9, 1, 1), (8, 0, 2), (7, 11, 1), (6, 12, 2)]	(6, 10)	None	+M17	{'(6, 10)': {'count': 8, 'move': (6, 10), 'evaluations': ['+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17', '+M17']}}
